run,case,reader,workload,variant,repetition,load_seconds,elapsed_seconds,workflow_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,native_before,native_after
downstream-v3,india-30-scattered-known,arrow,traverse,baseline,6,0.06,0.028,0.088,0.03,280707072,0.277209,{},{}
downstream-v3,india-30-scattered-known,arrow,first_write,baseline,1,0.061,0.002,0.109,0.002,333414400,0.30395799999999995,{},{}
downstream-v3,india-30-scattered-known,arrow,first_write,candidate,1,0.061,0.001,0.108,0.001,308953088,0.296205,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 1448230}"
downstream-v3,india-30-scattered-known,arrow,first_write,candidate,2,0.061,0.002,0.109,0.002,306315264,0.29595499999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 1448230}"
downstream-v3,india-30-scattered-known,arrow,first_write,baseline,2,0.06,0.002,0.108,0.002,333496320,0.30209899999999995,{},{}
downstream-v3,india-30-scattered-known,arrow,first_write,baseline,3,0.06,0.001,0.108,0.002,333217792,0.301709,{},{}
downstream-v3,india-30-scattered-known,arrow,first_write,candidate,3,0.061,0.002,0.115,0.002,308248576,0.302272,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 1448230}"
downstream-v3,india-30-scattered-known,arrow,first_write,candidate,4,0.061,0.002,0.108,0.001,306790400,0.29637800000000003,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 1448230}"
downstream-v3,india-30-scattered-known,arrow,first_write,baseline,4,0.06,0.002,0.108,0.002,333529088,0.302143,{},{}
downstream-v3,india-30-scattered-known,arrow,first_write,baseline,5,0.06,0.001,0.107,0.002,334004224,0.301552,{},{}
downstream-v3,india-30-scattered-known,arrow,first_write,candidate,5,0.061,0.002,0.108,0.001,306610176,0.29561899999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 1448230}"
downstream-v3,india-30-scattered-known,arrow,first_write,candidate,6,0.061,0.002,0.108,0.001,306151424,0.29506499999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 1448230}"
downstream-v3,india-30-scattered-known,arrow,first_write,baseline,6,0.06,0.002,0.108,0.001,331792384,0.302523,{},{}
downstream-v3,india-30-scattered-known,arrow,r_vector,baseline,1,0.06,0.015,0.076,0.015,279347200,0.279544,{},{}
downstream-v3,india-30-scattered-known,arrow,r_vector,candidate,1,0.061,0.019,0.08,0.018,257032192,0.277208,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,r_vector,candidate,2,0.061,0.019,0.081,0.019,256933888,0.27653099999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,r_vector,baseline,2,0.061,0.016,0.077,0.016,281296896,0.282319,{},{}
downstream-v3,india-30-scattered-known,arrow,r_vector,baseline,3,0.06,0.016,0.076,0.015,281477120,0.27977199999999997,{},{}
downstream-v3,india-30-scattered-known,arrow,r_vector,candidate,3,0.061,0.019,0.08,0.019,257507328,0.275283,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,r_vector,candidate,4,0.061,0.019,0.08,0.019,256999424,0.27558099999999996,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,r_vector,baseline,4,0.062,0.015,0.077,0.015,280952832,0.279735,{},{}
downstream-v3,india-30-scattered-known,arrow,r_vector,baseline,5,0.059,0.016,0.075,0.016,279396352,0.27832399999999996,{},{}
downstream-v3,india-30-scattered-known,arrow,r_vector,candidate,5,0.06,0.021,0.082,0.021,261619712,0.277148,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,r_vector,candidate,6,0.062,0.02,0.083,0.021,257343488,0.27996899999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,r_vector,baseline,6,0.06,0.015,0.076,0.016,281214976,0.279502,{},{}
downstream-v3,mixed-all,dta,sparse,baseline,1,0.004,0.002,0.006,0.002,108298240,0.182053,{},{}
downstream-v3,mixed-all,dta,sparse,candidate,1,0.005,0.002,0.007,0.002,108593152,0.177079,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,sparse,candidate,2,0.004,0.002,0.007,0.002,108412928,0.176185,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,sparse,baseline,2,0.004,0.002,0.006,0.001,108167168,0.177751,{},{}
downstream-v3,mixed-all,dta,sparse,baseline,3,0.005,0.002,0.007,0.002,108183552,0.177416,{},{}
downstream-v3,mixed-all,dta,sparse,candidate,3,0.004,0.002,0.006,0.002,108429312,0.175898,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,sparse,candidate,4,0.004,0.002,0.006,0.002,108281856,0.17637599999999998,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,sparse,baseline,4,0.004,0.002,0.007,0.002,108216320,0.176859,{},{}
downstream-v3,mixed-all,dta,sparse,baseline,5,0.004,0.002,0.006,0.002,108199936,0.17801199999999998,{},{}
downstream-v3,mixed-all,dta,sparse,candidate,5,0.004,0.002,0.007,0.002,108494848,0.177321,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,sparse,candidate,6,0.004,0.002,0.007,0.002,108544000,0.17684199999999997,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,sparse,baseline,6,0.004,0.002,0.006,0.002,108134400,0.177704,{},{}
downstream-v3,mixed-all,dta,traverse,baseline,1,0.004,0.03,0.034,0.033,114016256,0.198139,{},{}
downstream-v3,mixed-all,dta,traverse,candidate,1,0.004,0.03,0.034,0.034,114229248,0.196617,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,traverse,candidate,2,0.004,0.03,0.034,0.033,114163712,0.196728,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,traverse,baseline,2,0.004,0.03,0.034,0.033,113967104,0.199177,{},{}
downstream-v3,mixed-all,dta,traverse,baseline,3,0.005,0.03,0.035,0.033,114016256,0.19995899999999997,{},{}
downstream-v3,mixed-all,dta,traverse,candidate,3,0.004,0.031,0.035,0.033,114311168,0.19694099999999998,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,traverse,candidate,4,0.004,0.03,0.035,0.033,114065408,0.19804799999999997,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,traverse,baseline,4,0.005,0.032,0.037,0.035,114098176,0.20081499999999997,{},{}
downstream-v3,mixed-all,dta,traverse,baseline,5,0.004,0.03,0.034,0.033,113819648,0.198193,{},{}
downstream-v3,mixed-all,dta,traverse,candidate,5,0.004,0.03,0.034,0.033,114163712,0.196571,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,traverse,candidate,6,0.004,0.031,0.035,0.033,114262016,0.19715,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,traverse,baseline,6,0.004,0.03,0.034,0.033,113836032,0.19819099999999998,{},{}
downstream-v3,mixed-all,dta,first_write,baseline,1,0.004,0.002,0.02,0.002,113278976,0.181016,{},{}
downstream-v3,mixed-all,dta,first_write,candidate,1,0.004,0.001,0.019,0.002,112705536,0.179913,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,first_write,candidate,2,0.005,0.002,0.021,0.002,113524736,0.18420399999999998,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,first_write,baseline,2,0.005,0.002,0.021,0.002,113377280,0.180935,{},{}
downstream-v3,mixed-all,dta,first_write,baseline,3,0.005,0.002,0.021,0.002,113328128,0.180902,{},{}
downstream-v3,mixed-all,dta,first_write,candidate,3,0.004,0.002,0.02,0.001,112607232,0.180272,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,first_write,candidate,4,0.005,0.001,0.02,0.001,112574464,0.18065799999999999,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,first_write,baseline,4,0.004,0.002,0.02,0.002,113344512,0.180692,{},{}
downstream-v3,mixed-all,dta,first_write,baseline,5,0.004,0.001,0.02,0.001,113459200,0.181401,{},{}
downstream-v3,mixed-all,dta,first_write,candidate,5,0.004,0.002,0.02,0.001,112721920,0.180633,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,first_write,candidate,6,0.004,0.002,0.02,0.002,112590848,0.18043199999999998,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,first_write,baseline,6,0.004,0.002,0.021,0.002,113311744,0.180965,{},{}
downstream-v3,mixed-all,dta,r_vector,baseline,1,0.004,0.001,0.005,0,108658688,0.165538,{},{}
downstream-v3,mixed-all,dta,r_vector,candidate,1,0.004,0,0.005,0,108478464,0.164415,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,r_vector,candidate,2,0.004,0.001,0.005,0,108396544,0.16484300000000002,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,r_vector,baseline,2,0.005,0.001,0.006,0.001,108462080,0.165513,{},{}
downstream-v3,mixed-all,dta,r_vector,baseline,3,0.004,0.001,0.005,0.001,108560384,0.165559,{},{}
downstream-v3,mixed-all,dta,r_vector,candidate,3,0.004,0.001,0.005,0.001,108068864,0.16711099999999998,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,r_vector,candidate,4,0.004,0.001,0.005,0,108363776,0.163986,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,r_vector,baseline,4,0.005,0,0.005,0.001,108527616,0.165254,{},{}
downstream-v3,mixed-all,dta,r_vector,baseline,5,0.005,0.001,0.006,0,108363776,0.16549599999999998,{},{}
downstream-v3,mixed-all,dta,r_vector,candidate,5,0.004,0.001,0.005,0.001,108380160,0.16482999999999998,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,r_vector,candidate,6,0.004,0,0.005,0.001,108134400,0.164904,"{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,dta,r_vector,baseline,6,0.004,0.001,0.005,0.001,108412928,0.16511699999999999,{},{}
downstream-v3,mixed-all,arrow,sparse,baseline,1,0.004,0.002,0.006,0.002,110690304,0.17759699999999998,{},{}
downstream-v3,mixed-all,arrow,sparse,candidate,1,0.005,0.002,0.007,0.002,108429312,0.17790099999999998,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,sparse,candidate,2,0.005,0.002,0.008,0.001,108429312,0.177479,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,sparse,baseline,2,0.003,0.002,0.005,0.001,110886912,0.17790899999999998,{},{}
downstream-v3,mixed-all,arrow,sparse,baseline,3,0.004,0.002,0.006,0.001,110755840,0.17718799999999998,{},{}
downstream-v3,mixed-all,arrow,sparse,candidate,3,0.005,0.002,0.008,0.002,108331008,0.178443,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,sparse,candidate,4,0.005,0.002,0.007,0.002,108281856,0.182565,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,sparse,baseline,4,0.003,0.002,0.006,0.002,110690304,0.176245,{},{}
downstream-v3,mixed-all,arrow,sparse,baseline,5,0.003,0.002,0.005,0.002,110657536,0.17807499999999998,{},{}
downstream-v3,mixed-all,arrow,sparse,candidate,5,0.005,0.002,0.007,0.002,108609536,0.17723799999999998,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,sparse,candidate,6,0.005,0.002,0.008,0.002,110444544,0.18014999999999998,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,sparse,baseline,6,0.004,0.002,0.006,0.002,110772224,0.177971,{},{}
downstream-v3,mixed-all,arrow,traverse,baseline,1,0.003,0.031,0.035,0.034,113590272,0.198858,{},{}
downstream-v3,mixed-all,arrow,traverse,candidate,1,0.005,0.03,0.036,0.032,110280704,0.20385,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,traverse,candidate,2,0.005,0.031,0.036,0.033,110362624,0.19757,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,traverse,baseline,2,0.004,0.03,0.034,0.032,113704960,0.198847,{},{}
downstream-v3,mixed-all,arrow,traverse,baseline,3,0.004,0.037,0.041,0.04,113180672,0.221747,{},{}
downstream-v3,mixed-all,arrow,traverse,candidate,3,0.005,0.03,0.036,0.033,110297088,0.217276,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,traverse,candidate,4,0.005,0.031,0.036,0.034,110379008,0.199124,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,traverse,baseline,4,0.003,0.03,0.033,0.033,113868800,0.20086199999999999,{},{}
downstream-v3,mixed-all,arrow,traverse,baseline,5,0.004,0.031,0.035,0.035,113655808,0.204729,{},{}
downstream-v3,mixed-all,arrow,traverse,candidate,5,0.005,0.037,0.043,0.039,110411776,0.21207099999999998,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,traverse,candidate,6,0.005,0.031,0.037,0.033,110641152,0.205115,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,traverse,baseline,6,0.004,0.036,0.04,0.038,114737152,0.21994999999999998,{},{}
downstream-v3,mixed-all,arrow,first_write,baseline,1,0.004,0.002,0.022,0.002,112443392,0.19427799999999998,{},{}
downstream-v3,mixed-all,arrow,first_write,candidate,1,0.004,0.002,0.021,0.002,108838912,0.184439,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 20000}"
downstream-v3,mixed-all,arrow,first_write,candidate,2,0.005,0.001,0.021,0.002,109821952,0.189379,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 20000}"
downstream-v3,mixed-all,arrow,first_write,baseline,2,0.004,0.001,0.021,0.002,112328704,0.18884199999999998,{},{}
downstream-v3,mixed-all,arrow,first_write,baseline,3,0.004,0.002,0.02,0.002,113311744,0.18672999999999998,{},{}
downstream-v3,mixed-all,arrow,first_write,candidate,3,0.006,0.001,0.021,0.001,109150208,0.186917,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 20000}"
downstream-v3,mixed-all,arrow,first_write,candidate,4,0.004,0.001,0.02,0.002,110968832,0.1875,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 20000}"
downstream-v3,mixed-all,arrow,first_write,baseline,4,0.004,0.002,0.023,0.002,113983488,0.19575399999999998,{},{}
downstream-v3,mixed-all,arrow,first_write,baseline,5,0.003,0.002,0.02,0.002,113606656,0.188918,{},{}
downstream-v3,mixed-all,arrow,first_write,candidate,5,0.005,0.002,0.023,0.001,108707840,0.188643,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 20000}"
downstream-v3,mixed-all,arrow,first_write,candidate,6,0.005,0.002,0.021,0.002,108527616,0.186504,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 10000, ""chunks"": 0, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 20000}"
downstream-v3,mixed-all,arrow,first_write,baseline,6,0.004,0.002,0.02,0.001,113524736,0.181492,{},{}
downstream-v3,mixed-all,arrow,r_vector,baseline,1,0.004,0.001,0.005,0.001,110821376,0.165568,{},{}
